Framework,Framework ID,Supplier Name,Supplier Company House No,Member trusts NHS Org Code (ODS),Member trust name,Framework Organisation,MI Reporting Month,Invoice Date,ABI,MI Value (Ex VAT)
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2022_05,10/05/2022,0,11576
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2022_06,24/06/2022,0,1704
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2022_07,26/07/2022,0,2967
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2022_08,26/08/2022,0,2510
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2022_09,27/09/2022,0,1620
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2022_10,26/10/2022,0,1588
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2022_11,28/11/2022,0,3513
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2022_12,20/12/2022,0,1260
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2023_01,25/01/2023,0,10356
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,The Highland Council,2019/S 239-586725-000,2023_02,23/02/2023,0,6202
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,University of Aberdeen,2019/S 239-586725-000,2022_05,11/05/2022,0,1266
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,University of Aberdeen,2019/S 239-586725-000,2022_07,25/07/2022,0,882
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,University of Aberdeen,2019/S 239-586725-000,2022_07,19/07/2022,929.95,18599
Analysis and Reconciliation,2019/S 239-586725,M&C Energy Group Ltd,1547219,0,University of Aberdeen,2019/S 239-586725-000,2022_08,02/08/2022,0,325
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,0,University of Bristol,2019/S 239-586725-000,2022_04,29/04/2022,27.27,545.42
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,0,University of Bristol,2019/S 239-586725-000,2022_05,31/05/2022,50.44,1008.77
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,0,University of Bristol,2019/S 239-586725-000,2022_06,30/06/2022,45.86,917.26
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,0,University of Bristol,2019/S 239-586725-000,2022_07,29/07/2022,23.54,470.83
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,0,University of Bristol,2019/S 239-586725-000,2022_08,31/08/2022,84.09,1681.81
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,0,University of Bristol,2019/S 239-586725-000,2022_09,30/09/2022,49.41,988.12
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,0,University of Bristol,2019/S 239-586725-000,2022_10,31/10/2022,37.65,753.02
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,0,University of Bristol,2019/S 239-586725-000,2022_11,30/11/2022,19.43,388.58
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,626,CENTRAL BEDFORDSHIRE COUNCIL,2019/S 239-586725-626,2022_04,29/04/2022,33.62,672.46
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,626,CENTRAL BEDFORDSHIRE COUNCIL,2019/S 239-586725-626,2022_05,31/05/2022,0,945.49
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,626,CENTRAL BEDFORDSHIRE COUNCIL,2019/S 239-586725-626,2022_06,30/06/2022,0,1517.44
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,626,CENTRAL BEDFORDSHIRE COUNCIL,2019/S 239-586725-626,2022_07,29/07/2022,0,2610.33
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,626,CENTRAL BEDFORDSHIRE COUNCIL,2019/S 239-586725-626,2022_08,31/08/2022,41.37,827.3
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,626,CENTRAL BEDFORDSHIRE COUNCIL,2019/S 239-586725-626,2022_09,30/09/2022,219.56,4391.16
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,809,Dorset Council 2,2019/S 239-586725-809,2022_11,30/11/2022,3.31,66.11
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,809,DORSET COUNTY COUNCIL,2019/S 239-586725-809,2022_04,29/04/2022,0,2938.01
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,809,DORSET COUNTY COUNCIL,2019/S 239-586725-809,2022_05,31/05/2022,0,2778.77
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,809,DORSET COUNTY COUNCIL,2019/S 239-586725-809,2022_06,30/06/2022,277.21,5544.21
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,809,DORSET COUNTY COUNCIL,2019/S 239-586725-809,2022_07,29/07/2022,0,1319.83
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,809,DORSET COUNTY COUNCIL,2019/S 239-586725-809,2022_08,31/08/2022,8.79,175.79
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,809,DORSET COUNTY COUNCIL,2019/S 239-586725-809,2022_09,30/09/2022,180.03,3600.68
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2019/S 239-586725-RK5,2022_05,31/05/2022,14.36,287.18
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2019/S 239-586725-RK5,2022_06,30/06/2022,84.69,1693.77
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2019/S 239-586725-RK5,2022_07,29/07/2022,125.3,2506.07
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2019/S 239-586725-RK5,2022_08,31/08/2022,10.47,209.31
Analysis and Reconciliation,2019/S 239-586725,Meridian Cost Benefit Ltd,4775740,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,2019/S 239-586725-RYR,2022_04,29/04/2022,110.59,2211.88
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Aneurin Bevan University Health Board,2015/S 227-413650-AD-000,2022_04,30/04/2022,0,18528.7
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Aneurin Bevan University Health Board,2015/S 227-413650-AD-000,2022_05,31/05/2022,0,13095.12
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Aneurin Bevan University Health Board,2015/S 227-413650-AD-000,2022_06,30/06/2022,0,17334.18
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Aneurin Bevan University Health Board,2015/S 227-413650-AD-000,2022_07,31/07/2022,0,16553.54
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Aneurin Bevan University Health Board,2015/S 227-413650-AD-000,2022_08,31/08/2022,0,10426.61
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Aneurin Bevan University Health Board,2015/S 227-413650-AD-000,2022_09,30/09/2022,0,10327.77
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_04,30/04/2022,0,1025.14
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_05,31/05/2022,0,1118.78
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_06,30/06/2022,0,1192.9
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_07,31/07/2022,0,1546.72
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_08,31/08/2022,0,844.97
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_09,30/09/2022,0,712.71
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_04,30/04/2022,0,21126.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_05,31/05/2022,0,15108.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_06,30/06/2022,0,14162.26
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_07,31/07/2022,0,14291.54
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_08,31/08/2022,0,9144.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_09,30/09/2022,0,7607.71
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_04,30/04/2022,0,61063.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_05,31/05/2022,0,180968.76
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_06,30/06/2022,0,43663.94
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_07,31/07/2022,0,72954.02
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_08,31/08/2022,0,37892.08
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_09,30/09/2022,0,28413.02
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_04,30/04/2022,0,10490.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_05,31/05/2022,0,4867.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_06,30/06/2022,0,4647.06
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_07,31/07/2022,0,3019.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_08,31/08/2022,0,2329.98
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_09,30/09/2022,0,2460.33
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_04,30/04/2022,0,6771.72
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_05,31/05/2022,0,4740.68
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_06,30/06/2022,0,5364.54
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_07,31/07/2022,0,3978.68
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_08,31/08/2022,0,2156.65
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_09,30/09/2022,0,1378.11
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2022_06,30/06/2022,0,139.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2022_07,31/07/2022,0,144.26
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2022_08,31/08/2022,0,72.14
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2022_04,30/04/2022,0,2301.2
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2022_05,31/05/2022,0,1707.86
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2022_06,30/06/2022,0,2325.4
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2022_07,31/07/2022,0,1711.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2022_09,30/09/2022,0,963.67
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_04,30/04/2022,0,7529.08
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_05,31/05/2022,0,5641.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_06,30/06/2022,0,5975.94
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_07,31/07/2022,0,6166.18
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_08,31/08/2022,0,2766.16
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_09,30/09/2022,0,3311.04
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_04,30/04/2022,0,15298.08
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_05,31/05/2022,0,12221.5
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_06,30/06/2022,0,13496.84
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_07,31/07/2022,0,14762
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_08,31/08/2022,0,6780.5
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_09,30/09/2022,0,5720.71
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2015/S 227-413650-AD-RK5,2022_04,30/04/2022,0,212.3
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2015/S 227-413650-AD-RK5,2022_05,31/05/2022,0,199.48
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2015/S 227-413650-AD-RK5,2022_08,31/08/2022,0,216.21
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2015/S 227-413650-AD-RK5,2022_09,30/09/2022,0,86.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_04,30/04/2022,0,8973.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_05,31/05/2022,0,2772.52
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_06,30/06/2022,0,3949.64
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_07,31/07/2022,0,23200.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_08,31/08/2022,0,3116.79
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_09,30/09/2022,0,3826.54
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RYJ,Imperial College NHS Healthcare Trust,2015/S 227-413650-AD-RYJ,2022_04,30/04/2022,0,12689.2
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RYJ,Imperial College NHS Healthcare Trust,2015/S 227-413650-AD-RYJ,2022_05,31/05/2022,0,16608.18
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RYJ,Imperial College NHS Healthcare Trust,2015/S 227-413650-AD-RYJ,2022_06,30/06/2022,0,24808.4
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RYJ,Imperial College NHS Healthcare Trust,2015/S 227-413650-AD-RYJ,2022_07,31/07/2022,0,19353.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RYJ,Imperial College NHS Healthcare Trust,2015/S 227-413650-AD-RYJ,2022_08,31/08/2022,0,6012.7
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RYJ,Imperial College NHS Healthcare Trust,2015/S 227-413650-AD-RYJ,2022_09,30/09/2022,0,6636.94
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Avison Young - Archive Data,#N/A,R0D,University Hospitals Dorset,2015/S 227-413650-AD-R0D,2022_04,06/04/2022,0,260037.26
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Avison Young - Archive Data,#N/A,RDZ,University Hositals Dorset NHS Foundation Trust,2015/S 227-413650-AD-RDZ,2022_07,22/07/2022,0,66918.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Avison Young - Archive Data,#N/A,RWG,West Hertfordshire Hospitals NHS Trust,2015/S 227-413650-AD-RWG,2022_07,13/07/2022,0,4161.25
