Framework,Framework ID,Supplier Name,Supplier Company House No,Member trusts NHS Org Code (ODS),Member trust name,Framework Organisation,MI Reporting Month,Invoice Date,ABI,MI Value (Ex VAT)
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2021_05,31/05/2021,0,834.9
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2021_06,30/06/2021,0,993.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2021_07,31/07/2021,0,777.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2021_08,31/08/2021,0,417.84
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2021_10,31/10/2021,0,604.24
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2021_11,30/11/2021,0,290.64
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2021_12,31/12/2021,0,279.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_01,31/01/2022,0,2312.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_02,28/02/2022,0,767.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hertford Regional College,2015/S 227-413650-AD-000,2022_03,31/03/2022,0,660.58
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_04,30/04/2021,0,8807.8
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_05,31/05/2021,0,15107.18
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_06,30/06/2021,0,14739.76
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_07,31/07/2021,0,17619.08
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_08,31/08/2021,0,14150.3
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_09,30/09/2021,0,13536.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_10,31/10/2021,0,19238.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_11,30/11/2021,0,51249.96
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2021_12,31/12/2021,0,4582.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_01,31/01/2022,0,3067.18
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_02,28/02/2022,0,5091
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Hywel Dda University Health Board,2015/S 227-413650-AD-000,2022_03,31/03/2022,0,14107.64
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_04,30/04/2021,0,44982.38
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_05,31/05/2021,0,48584.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_06,30/06/2021,0,43017.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_07,31/07/2021,0,71199.28
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_08,31/08/2021,0,60981.26
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_09,30/09/2021,0,166664.48
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_10,31/10/2021,0,95669.46
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_11,30/11/2021,0,58262.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2021_12,31/12/2021,0,22860.54
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_01,31/01/2022,0,55690.16
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_02,28/02/2022,0,62581.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,Imperial College London,2015/S 227-413650-AD-000,2022_03,31/03/2022,0,51448.24
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_04,30/04/2021,0,6794.9
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_05,31/05/2021,0,8521.68
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_06,30/06/2021,0,2969.14
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_07,31/07/2021,0,7265.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_08,31/08/2021,0,6755.96
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_09,30/09/2021,0,7304.4
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_10,31/10/2021,0,8697.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_11,30/11/2021,0,10394.88
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2021_12,31/12/2021,0,4740.61
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_01,31/01/2022,0,14371.7
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_02,28/02/2022,0,8227.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,0,The Royal Parks,2015/S 227-413650-AD-000,2022_03,31/03/2022,0,8004.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_04,30/04/2021,0,3222.27
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_05,31/05/2021,0,5528.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_06,30/06/2021,0,4644.76
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_07,31/07/2021,0,5573.78
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_08,31/08/2021,0,4711.06
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_09,30/09/2021,0,1357.2
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_10,31/10/2021,0,1545.1
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_11,30/11/2021,0,3208.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2021_12,31/12/2021,0,2164.01
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_01,31/01/2022,0,7313.46
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_02,28/02/2022,0,2964.4
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,127,Bassetlaw District Council,2015/S 227-413650-AD-127,2022_03,31/03/2022,0,3690.68
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2021_06,30/06/2021,0,1701.58
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2021_07,31/07/2021,0,468.04
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2021_08,31/08/2021,0,143.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2021_09,30/09/2021,0,138.86
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2021_10,31/10/2021,0,143.54
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2021_11,30/11/2021,0,138.86
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2021_12,31/12/2021,0,71.75
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2022_01,31/01/2022,0,143.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2022_02,28/02/2022,0,129.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,179,EAST NORTHAMPTONSHIRE COUNCIL,2015/S 227-413650-AD-179,2022_03,31/03/2022,0,143.52
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2021_04,30/04/2021,0,1169.05
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2021_05,31/05/2021,0,1686.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2021_06,30/06/2021,0,10236.5
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2021_08,31/08/2021,0,1800.1
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2021_09,30/09/2021,0,2088.54
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2021_10,31/10/2021,0,1879.12
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2021_11,30/11/2021,0,1815.7
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2021_12,31/12/2021,0,1159.55
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2022_01,31/01/2022,0,2371.74
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2022_02,28/02/2022,0,1767.96
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,195,Gedling Borough council,2015/S 227-413650-AD-195,2022_03,31/03/2022,0,2328.32
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_04,30/04/2021,0,2294.4
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_05,31/05/2021,0,4789.78
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_06,30/06/2021,0,5153.08
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_07,31/07/2021,0,7608.74
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_08,31/08/2021,0,4763.18
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_09,30/09/2021,0,4259.96
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_10,31/10/2021,0,3862.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_11,30/11/2021,0,7255.2
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2021_12,31/12/2021,0,4930.04
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_01,31/01/2022,0,4819.74
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_02,28/02/2022,0,5998.12
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,734,London Borough of Sutton,2015/S 227-413650-AD-734,2022_03,31/03/2022,0,3745.92
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_04,30/04/2021,0,4227.49
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_05,31/05/2021,0,12724.98
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_06,30/06/2021,0,34338.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_07,31/07/2021,0,12548.04
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_08,31/08/2021,0,15616.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_09,30/09/2021,0,14748.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_10,31/10/2021,0,13532.94
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_11,30/11/2021,0,13756.94
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2021_12,31/12/2021,0,7982.79
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_01,31/01/2022,0,13439.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_02,28/02/2022,0,16102.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RAS,Hillingdon NHS Hospital Trust,2015/S 227-413650-AD-RAS,2022_03,31/03/2022,0,15106.28
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2015/S 227-413650-AD-RK5,2021_09,30/09/2021,0,11299.74
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2015/S 227-413650-AD-RK5,2022_01,31/01/2022,0,193.74
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2015/S 227-413650-AD-RK5,2022_02,28/02/2022,0,337.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2021_04,30/04/2021,0,14883.93
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2021_09,30/09/2021,0,24760.02
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2021_10,31/10/2021,0,1642.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2021_11,30/11/2021,0,2718.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2021_12,31/12/2021,0,2268.69
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_01,31/01/2022,0,20068.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_02,28/02/2022,0,4601.38
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RWF,Maidstone and Tunbridge Wells NHS Trust,2015/S 227-413650-AD-RWF,2022_03,31/03/2022,0,349.84
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RYJ,Imperial College NHS Healthcare Trust,2015/S 227-413650-AD-RYJ,2021_04,30/04/2021,0,5098.17
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,ADSM - Archive Data,#N/A,RYJ,Imperial College NHS Healthcare Trust,2015/S 227-413650-AD-RYJ,2021_05,31/05/2021,0,22862.28
